fecha,tweet,sentimiento,sentimiento_original,tweet_limpio
2009-06-17 05:53:33,@kpsomotragos I have it on good authority that we'll be getting it around 3am. ,0,negativo,I have it on good authority that we'll be getting it around 3am.
2009-06-22 16:06:16,Just heard gun shots in my neighborhood!!! ,0,negativo,Just heard gun shots in my neighborhood!!!
2009-05-29 01:24:58,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along ,0,negativo,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along
2009-06-20 15:10:31,I am sooo tired!! My eyes literally can't stay open ,0,negativo,I am sooo tired!! My eyes literally can't stay open
2009-05-18 00:08:01,I hate word challenge on facebook! ,0,negativo,I hate word challenge on facebook!
2009-05-30 22:51:18,is sad she couldn't go out with her girls tonight  It's been too long....,0,negativo,is sad she couldn't go out with her girls tonight It's been too long....
2009-06-18 20:18:00,PACKING SUCKS! i miss my Lee ,0,negativo,PACKING SUCKS! i miss my Lee
2009-06-01 17:01:58,O how i love you sammoons  o how i do. ,4,positivo,O how i love you sammoons o how i do.
2009-06-05 13:53:56,"Wants a free doughnut, Krispy Kremes are so expensive, but 10 million times better than other doughnuts. ",0,negativo,"Wants a free doughnut, Krispy Kremes are so expensive, but 10 million times better than other doughnuts."
2009-06-06 11:59:52,new phone  tattoo on monday! Woo.. just had tea. yummy.,4,positivo,new phone tattoo on monday! Woo.. just had tea. yummy.
2009-06-07 16:29:42,waiting for my hoe to come back ,0,negativo,waiting for my hoe to come back
2009-06-02 04:54:55,"i just cried a lot  im so over that all , and i cant hear it anymore...",0,negativo,"i just cried a lot im so over that all , and i cant hear it anymore..."
2009-06-05 19:47:23,Trying to get on facebook!!! ,0,negativo,Trying to get on facebook!!!
2009-06-25 07:49:40,I want to post lol cats on here but I can't ,0,negativo,I want to post lol cats on here but I can't
2009-06-15 20:39:08,@RobbieTaylor I have no comment about who won the game until this replay is completed. ,4,positivo,I have no comment about who won the game until this replay is completed.
2009-04-18 20:31:57,Thank you everyone. I seriously am I lucky guy to have such great and lovely friends. Let's keep in touch  chuckishere.com at #LAX,4,positivo,Thank you everyone. I seriously am I lucky guy to have such great and lovely friends. Let's keep in touch chuckishere.com at LAX
2009-05-22 05:09:53,friday gimmick in the office  but always looking forward for the weekend!,0,negativo,friday gimmick in the office but always looking forward for the weekend!
2009-06-15 07:52:01,TALK meeting tonight at Tampa Chamber at 6pm with @WOMlinda as guest speaker on Word of Mouth Marketing! Happy Hour after @ Tinatapas ,4,positivo,TALK meeting tonight at Tampa Chamber at 6pm with as guest speaker on Word of Mouth Marketing! Happy Hour after @ Tinatapas
2009-05-29 12:29:40,successfully obtained  visa entries to enter  and stay in the Royal Kingdom of Thailand! ,4,positivo,successfully obtained visa entries to enter and stay in the Royal Kingdom of Thailand!
2009-06-15 14:08:57,Downtown Disney ,4,positivo,Downtown Disney
2009-05-03 19:21:26,missing my mom ,0,negativo,missing my mom
2009-06-05 15:47:36,A little sad  pretty bad news and feel too much insecure about my playing.,0,negativo,A little sad pretty bad news and feel too much insecure about my playing.
2009-06-18 23:23:36,@HuniB oOhwee naw i just been chillin tryna get use to this new work schedule of having to be at wrk @ 7... ,0,negativo,oOhwee naw i just been chillin tryna get use to this new work schedule of having to be at wrk @ 7...
2009-05-30 07:19:07,@juzgalvez Hahaha! Don't be scared. They need fresh minds and you're it. ,4,positivo,Hahaha! Don't be scared. They need fresh minds and you're it.
2009-06-01 22:03:31,grandparents arrive tomorrow... good nite ,4,positivo,grandparents arrive tomorrow... good nite
2009-06-16 06:12:36,that was a good chat!  keep u posted guys...,4,positivo,that was a good chat! keep u posted guys...
2009-05-22 04:56:58,@BrokenStruggle to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me ,0,negativo,to much waffle &amp; not enough drinking going on. he's a less annoying version of numpty! &amp; he's not you which makes me
2009-05-10 03:17:04,@theclimbx3 i knooow  its the pizza girl episode xD &lt;3,4,positivo,i knooow its the pizza girl episode xD &lt;3
2009-05-30 02:02:40,"Random drunk girl sitting by my car: &quot;Is that your man bag?&quot;  Me: &quot;Yes, that's my man bag.&quot;  BTW, its name is Butch  ",4,positivo,"Random drunk girl sitting by my car: &quot;Is that your man bag?&quot; Me: &quot;Yes, that's my man bag.&quot; BTW, its name is Butch"
2009-05-29 15:46:18,lots of cool ppl  ~~&gt; @actionchick @thewildjoker @walterdoc @JGDemas @amilya @williger  #followfriday,4,positivo,lots of cool ppl ~~&gt; followfriday
2009-06-01 04:29:29,Alright this is my debute twitt  yay lol,4,positivo,Alright this is my debute twitt yay lol
2009-05-10 08:42:04,@Spitphyre girls i am outta it then  my exams,0,negativo,girls i am outta it then my exams
2009-06-20 01:30:37,Why do peep toe shoes hurt so bad ,0,negativo,Why do peep toe shoes hurt so bad
2009-06-05 22:20:02,@Alyssa_Milano do celebs get more characters than the rest of us? ,4,positivo,do celebs get more characters than the rest of us?
2009-06-01 07:23:27,need to charge my mac... ,0,negativo,need to charge my mac...
2009-05-31 19:15:12,Keyshia cole loves bebe too!!! ,4,positivo,Keyshia cole loves bebe too!!!
2009-06-19 03:32:33,@dstarr I want my bed  x,0,negativo,I want my bed x
2009-04-18 22:12:37,"Dang it....BRB....have to get the cake, candles and ice cream out and sing happy birthday to my niece. Sweet 16 ",4,positivo,"Dang it....BRB....have to get the cake, candles and ice cream out and sing happy birthday to my niece. Sweet 16"
2009-05-17 02:10:32,"@StiffValentine Olympus E-410.  Besides the recent digital lenses, I also got an old 50mm OM lens which mounts via a simple adapter.  ",4,positivo,"Olympus E-410. Besides the recent digital lenses, I also got an old 50mm OM lens which mounts via a simple adapter."
2009-04-19 09:55:06,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks. ",0,negativo,"is going to watch the brewer game, eat soup, play sims and sit in a vaporizer filled room. stupid cold. this sucks."
2009-05-29 14:38:29,Hmmm.... My whole body feels sore! ,0,negativo,Hmmm.... My whole body feels sore!
2009-05-31 13:32:43,@Venyadosae I'm sooo happy you'll get to re-take penguin pics! I collect penguin stuff and am a penguin FREAK! Can't wait to see ,4,positivo,I'm sooo happy you'll get to re-take penguin pics! I collect penguin stuff and am a penguin FREAK! Can't wait to see
2009-06-19 18:15:47,"My server has been going down lots lately, it makes me a sad WoW player  lol",0,negativo,"My server has been going down lots lately, it makes me a sad WoW player lol"
2009-05-18 00:10:38,how would you feel if @taylorswift13 was in a GoBernos video? eh eh ,4,positivo,how would you feel if was in a GoBernos video? eh eh
2009-05-22 04:26:41,"@timdifford cheers, I spotted that - couldn't find it on the App Store though ",0,negativo,"cheers, I spotted that - couldn't find it on the App Store though"
2009-05-04 03:21:57,sore throat ,0,negativo,sore throat
2009-06-03 04:44:14,He'd go anywhere with me ,4,positivo,He'd go anywhere with me
2009-05-30 07:29:13,@LexiePixie your tarot twreading is next. ,4,positivo,your tarot twreading is next.
2009-06-05 17:59:36,@Bowl_the_Bunny lol love how we put some in stars: *some* haha...*crosses fingers* i hope you get more ,4,positivo,lol love how we put some in stars: *some* haha...*crosses fingers* i hope you get more
2009-06-06 14:07:56,This tea taste like pure WATER!!!  Yuck!,0,negativo,This tea taste like pure WATER!!! Yuck!
2009-06-17 08:28:46,sad that it's not my birthday anymore and that my balloon is deflating ,0,negativo,sad that it's not my birthday anymore and that my balloon is deflating
2009-06-19 10:02:39,"Great to get bk online, my own net was down ",0,negativo,"Great to get bk online, my own net was down"
2009-05-10 06:18:13,St Andrews is scaring me. ,0,negativo,St Andrews is scaring me.
2009-05-30 10:05:42,Finally done work YAY ,4,positivo,Finally done work YAY
2009-06-17 20:14:14,@DTatStar not nice  lol,0,negativo,not nice lol
2009-05-29 19:10:13,i aint alive....im just breathing to death ,0,negativo,i aint alive....im just breathing to death
2009-06-05 21:52:31,Sorry you missed it. Good night! ,4,positivo,Sorry you missed it. Good night!
2009-05-17 12:02:34,oopss did that twice  D: im such a silly moo.,0,negativo,oopss did that twice D: im such a silly moo.
2009-06-06 13:41:09,"@acj525 mummmmmmmmmmm,  can you put the pizza in the oven ",4,positivo,"mummmmmmmmmmm, can you put the pizza in the oven"
2009-06-02 03:39:43,@ibbypop haha yeeahh yeahh you know its only till 2:30 so its not too bad! ,4,positivo,haha yeeahh yeahh you know its only till 2:30 so its not too bad!
2009-06-18 15:56:51,@Jagusti shit! I thought it was months away  I'm not in Sheffield this weekend ,0,negativo,shit! I thought it was months away I'm not in Sheffield this weekend
2009-06-01 20:37:03,@Shadez mmm...i wouldn't mind li'l Katy's either.. ,4,positivo,mmm...i wouldn't mind li'l Katy's either..
2009-06-02 01:18:52,On a JEW mood. Downloading Futures. Chase the Light naman mamaya. Haha. ,4,positivo,On a JEW mood. Downloading Futures. Chase the Light naman mamaya. Haha.
2009-05-09 22:56:30,Wishes @kirstiealley a Happy Mother's Day! ,4,positivo,Wishes a Happy Mother's Day!
2009-06-20 06:51:11,"More rain due, ugh, going to a graduation today and was hoping the kids could go swimming ",0,negativo,"More rain due, ugh, going to a graduation today and was hoping the kids could go swimming"
2009-04-19 03:50:14,woke up early today...dont wanna go to school tomorrow... ,0,negativo,woke up early today...dont wanna go to school tomorrow...
2009-06-25 04:10:25,I can't seem to fall asleep tonight ,0,negativo,I can't seem to fall asleep tonight
2009-06-07 11:35:15,"#EU09 In 5 years we need a best coverage. World, take a look here, yes, here, Europe is moving ",4,positivo,"EU09 In 5 years we need a best coverage. World, take a look here, yes, here, Europe is moving"
2009-06-16 07:04:45,That should give you happy thoughts ,4,positivo,That should give you happy thoughts
2009-06-21 08:38:00,@monzongo2009 OH NO!!!  Get well soon   I'm trying to get well myself in the midst of Merola.  Sending you virtual antibiotics ,0,negativo,OH NO!!! Get well soon I'm trying to get well myself in the midst of Merola. Sending you virtual antibiotics
2009-06-17 06:07:34,Dam texts woke me up ,0,negativo,Dam texts woke me up
2009-06-06 10:58:15,"I could seriously go back to sleep  working 3-11 tonight w/ mitch...but toni won't be there...it's not the same, but i hope it's fun! ilu!",0,negativo,"I could seriously go back to sleep working 3-11 tonight w/ mitch...but toni won't be there...it's not the same, but i hope it's fun! ilu!"
2009-05-02 05:12:22,eatin an icecream ,4,positivo,eatin an icecream
2009-06-01 17:52:24,"@FifthSenseNYC I'll be giving the Mark Birley a wear later this week, even though I'm not a &quot;quiet man&quot;. ",4,positivo,"I'll be giving the Mark Birley a wear later this week, even though I'm not a &quot;quiet man&quot;."
2009-05-31 10:37:46,happy birthday to andy hurley ,4,positivo,happy birthday to andy hurley
2009-05-30 11:22:25,Hangin with my bestie suzi ,4,positivo,Hangin with my bestie suzi
2009-05-29 15:52:07," FML.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! &gt;;(",0,negativo,"FML.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! &gt;;("
2009-05-31 07:15:54,But I will follow ,4,positivo,But I will follow
2009-05-30 19:41:23,I'm saying good bye to a good friend tonight... kinda sad ,0,negativo,I'm saying good bye to a good friend tonight... kinda sad
2009-06-01 17:26:06,my last nite in work for weeks.....ah im in such good humour ,4,positivo,my last nite in work for weeks.....ah im in such good humour
2009-06-22 15:44:18,"My Sonic skills have not improved... Running, fine. Spinning, awesome. Jump from platform to platform? The fail whale grabs me ",0,negativo,"My Sonic skills have not improved... Running, fine. Spinning, awesome. Jump from platform to platform? The fail whale grabs me"
2009-06-17 01:05:46,"saw a red balloon flying outside my window. somewhere out there, a kid must be crying because the wind blew his balloon away... ",0,negativo,"saw a red balloon flying outside my window. somewhere out there, a kid must be crying because the wind blew his balloon away..."
2009-06-06 12:33:16,Working today. Closing. 2 - 11. Missing out on Ming's birthday dinner/party. ,0,negativo,Working today. Closing. 2 - 11. Missing out on Ming's birthday dinner/party.
